Objects
200
,,Global Angle firefly_blue:firefly_blue,,,,,,Global Angle testBalls:testBalls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
4531,0,,,,,,,0.0889018,-0.289843,3.3001,-818.711,285.346,779.727
4532,0,,,,,,,0.0935654,-0.288846,3.29946,-819.763,283.58,778.726
4533,0,,,,,,,0.098505,-0.300856,3.29851,-820.781,281.685,777.665
4534,0,,,,,,,0.0959578,-0.301685,3.2976,-821.854,279.509,776.499
4535,0,,,,,,,0.0626629,-0.265219,3.30315,-822.988,277.96,775.231
4536,0,,,,,,,0.0565738,-0.262019,3.30269,-823.993,275.504,774.331
4537,0,,,,,,,0.0603461,-0.258161,3.30581,-824.981,272.808,773.647
4538,0,,,,,,,0.0544621,-0.258636,3.30266,-825.91,270.749,772.962
4539,0,,,,,,,0.0531687,-0.249582,3.30118,-826.887,268.456,771.961
4540,0,,,,,,,0.0528948,-0.250314,3.30082,-827.821,266.318,771.024
4541,0,,,,,,,0.0563691,-0.250983,3.29921,-828.73,263.912,770.188
4542,0,,,,,,,0.0525455,-0.250056,3.29961,-829.592,261.621,769.468
4543,0,,,,,,,0.0540061,-0.243822,3.29974,-830.39,258.761,768.695
4544,0,,,,,,,0.0507217,-0.243468,3.29798,-831.265,256.209,767.954
4545,0,,,,,,,0.0668809,-0.258937,3.30053,-832.453,253.85,767.623
4546,0,,,,,,,0.0713376,-0.25826,3.30277,-833.431,251.016,766.693
4547,0,,,,,,,0.0744991,-0.262628,3.29865,-834.25,248.919,765.985
4548,0,,,,,,,0.0800805,-0.265599,3.29995,-835.17,246.077,765.321
4549,0,,,,,,,0.0826463,-0.270501,3.30043,-835.981,243.274,765.001
4550,0,,,,,,,0.0809143,-0.268552,3.29954,-836.821,240.137,764.568
4551,0,,,,,,,0.0805505,-0.264296,3.3,-837.654,237.486,764.007
4552,0,,,,,,,0.0865428,-0.271607,3.29936,-838.528,234.436,763.381
4553,0,,,,,,,0.0870358,-0.270694,3.2997,-839.381,232.023,762.695
4554,0,,,,,,,0.0922755,-0.272534,3.29993,-840.122,228.738,761.984
4555,0,,,,,,,0.0918355,-0.273263,3.29708,-840.849,226.051,761.562
4556,0,,,,,,,0.0922156,-0.270006,3.30032,-841.584,222.703,761.028
4557,0,,,,,,,0.096389,-0.275812,3.29988,-842.322,219.838,760.682
4558,0,,,,,,,0.0977349,-0.273152,3.29986,-843.109,216.734,759.996
4559,0,,,,,,,0.0990756,-0.274017,3.29993,-843.802,213.651,759.567
4560,0,,,,,,,0.0987639,-0.275842,3.29977,-844.59,210.537,759.146
4561,0,,,,,,,0.104163,-0.272654,3.29778,-845.265,207.432,758.807
4562,0,,,,,,,0.104576,-0.274966,3.30012,-846.064,204.167,758.49
4563,0,,,,,,,0.101493,-0.270851,3.29863,-846.634,200.804,757.932
4564,0,,,,,,,0.105245,-0.268365,3.3003,-847.262,197.255,757.651
4565,0,,,,,,,0.106561,-0.271804,3.29427,-847.868,193.992,757.026
4566,0,,,,,,,0.0806493,-0.237823,3.30388,-848.638,190.919,756.073
4567,0,,,,,,,0.0768852,-0.237995,3.30572,-849.356,187.553,755.406
4568,0,,,,,,,0.0783755,-0.231917,3.30464,-849.918,184.311,755.138
4569,0,,,,,,,0.0805013,-0.231976,3.30797,-850.508,180.37,754.916
4570,0,,,,,,,0.0781137,-0.224727,3.30435,-850.999,176.969,754.729
4571,0,,,,,,,0.0789952,-0.222841,3.30626,-851.679,173.261,754.43
4572,0,,,,,,,0.0750798,-0.215913,3.30566,-852.226,169.775,753.927
4573,0,,,,,,,0.0773187,-0.20964,3.30539,-852.726,166.423,753.511
4574,0,,,,,,,0.0775599,-0.207445,3.30491,-853.271,162.685,753.253
4575,0,,,,,,,0.0791999,-0.19933,3.30499,-853.71,158.959,753.175
4576,0,,,,,,,0.0728835,-0.195048,3.30274,-854.164,155.097,752.964
4577,0,,,,,,,0.0737067,-0.1868,3.30438,-854.602,151.266,752.671
4578,0,,,,,,,0.0718463,-0.181701,3.30182,-855.045,147.756,752.368
4579,0,,,,,,,0.0747827,-0.174674,3.30218,-855.435,144.038,752.007
4580,0,,,,,,,0.0774112,-0.170836,3.30104,-855.845,140.238,751.735
4581,0,,,,,,,0.0755157,-0.16621,3.30132,-856.229,136.505,751.575
4582,0,,,,,,,0.0730195,-0.167755,3.30011,-856.677,132.356,751.531
4583,0,,,,,,,0.0719093,-0.159916,3.30076,-857.072,128.347,751.562
4584,0,,,,,,,0.0723022,-0.155734,3.3008,-857.445,124.344,751.705
4585,0,,,,,,,0.0794315,-0.152159,3.30041,-857.798,120.343,751.412
4586,0,,,,,,,0.0832769,-0.154666,3.29819,-858.158,116.71,751.242
4587,0,,,,,,,0.0858465,-0.151369,3.30081,-858.535,112.736,751.183
4588,0,,,,,,,0.0861303,-0.148794,3.3012,-858.83,108.529,751.369
4589,0,,,,,,,0.0869559,-0.142187,3.30238,-859.085,104.338,751.63
4590,0,,,,,,,0.0912869,-0.139923,3.30125,-859.363,100.171,751.811
4591,0,,,,,,,0.0930548,-0.138314,3.30223,-859.643,96.1278,751.5
4592,0,,,,,,,0.12234,-0.161513,3.30626,-860.275,92.2756,751.868
4593,0,,,,,,,0.126883,-0.161456,3.30707,-860.508,88.2433,752.047
4594,0,,,,,,,0.134861,-0.164079,3.30783,-860.724,83.8363,752.517
4595,0,,,,,,,0.140093,-0.165195,3.30694,-860.855,79.5648,753.021
4596,0,,,,,,,0.143811,-0.166042,3.30723,-861.005,75.1062,753.447
4597,0,,,,,,,0.1176,-0.1386,3.31396,-861.223,70.5857,753.086
4598,0,,,,,,,0.117259,-0.134824,3.31268,-861.326,66.4184,753.082
4599,0,,,,,,,0.118288,-0.133976,3.31346,-861.444,62.3136,753.347
4600,0,,,,,,,0.116905,-0.133669,3.31538,-861.553,57.9814,753.538
4601,0,,,,,,,0.118793,-0.127455,3.31485,-861.576,53.6476,753.839
4602,0,,,,,,,0.117114,-0.125286,3.31428,-861.602,49.4218,754.322
4603,0,,,,,,,0.116282,-0.118021,3.31502,-861.54,44.8251,754.608
4604,0,,,,,,,0.114818,-0.113402,3.31489,-861.533,40.7441,754.957
4605,0,,,,,,,0.112867,-0.106974,3.31124,-861.491,36.5683,755.112
4606,0,,,,,,,0.112726,-0.0987553,3.31265,-861.422,32.3783,755.473
4607,0,,,,,,,0.109577,-0.0966582,3.31009,-861.301,27.8034,756.077
4608,0,,,,,,,0.104891,-0.0899063,3.30838,-861.163,23.5262,756.673
4609,0,,,,,,,0.10316,-0.084311,3.30963,-861.053,18.7929,757.24
4610,0,,,,,,,0.10222,-0.0767283,3.30513,-860.847,14.4658,757.633
4611,0,,,,,,,0.10278,-0.0713966,3.30566,-860.757,10.3627,757.812
4612,0,,,,,,,0.101699,-0.0664084,3.3031,-860.579,6.25074,758.143
4613,0,,,,,,,0.106025,-0.0648203,3.30234,-860.3,1.53394,758.608
4614,0,,,,,,,0.102706,-0.054202,3.30105,-860.07,-2.81634,759.224
4615,0,,,,,,,0.10414,-0.0525373,3.30104,-859.785,-7.28045,759.891
4616,0,,,,,,,0.0999442,-0.0536582,3.30369,-859.565,-11.831,760.492
4617,0,,,,,,,0.0980635,-0.0419682,3.30229,-859.413,-16.1491,760.973
4618,0,,,,,,,0.0978493,-0.0427522,3.30207,-859.097,-20.421,761.571
4619,0,,,,,,,0.0929289,-0.0354976,3.30094,-858.857,-25.0778,762.24
4620,0,,,,,,,0.0917325,-0.032404,3.3016,-858.61,-29.5811,762.833
4621,0,,,,,,,0.0901371,-0.0303031,3.30048,-858.27,-33.9542,763.601
4622,0,,,,,,,0.0926693,-0.0196157,3.30017,-857.879,-38.6385,764.239
4623,0,,,,,,,0.092152,-0.0250319,3.3012,-857.466,-43.2018,764.881
4624,0,,,,,,,0.0943025,-0.0187118,3.29859,-857.087,-47.4011,765.357
4625,0,,,,,,,0.0890018,-0.0153491,3.29976,-856.729,-51.6784,765.729
4626,0,,,,,,,0.0922672,-0.0143455,3.29774,-856.349,-56.0608,766.359
4627,0,,,,,,,0.0867789,-0.0118098,3.30004,-855.991,-60.7579,766.965
4628,0,,,,,,,0.0842511,-0.0102949,3.29852,-855.473,-65.3434,767.947
4629,0,,,,,,,0.085281,-0.00309819,3.30029,-855.039,-69.868,768.862
4630,0,,,,,,,0.0856612,-0.000707083,3.3004,-854.546,-74.3181,769.609
4631,0,,,,,,,0.086414,0.000182833,3.29859,-854.098,-78.5895,770.231
4632,0,,,,,,,0.104884,-0.0169694,3.30753,-854.045,-83.0098,771.175
4633,0,,,,,,,0.100709,-0.0101961,3.30874,-853.659,-87.7033,771.684
4634,0,,,,,,,0.102946,-0.0105075,3.30692,-853.009,-92.2417,772.584
4635,0,,,,,,,0.0973696,-0.00419423,3.30973,-852.467,-96.8178,773.174
4636,0,,,,,,,0.100589,-0.00986806,3.30708,-851.975,-101.01,773.581
4637,0,,,,,,,0.0962856,-0.00295463,3.30209,-851.358,-105.546,773.871
4638,0,,,,,,,0.0972118,-0.00395367,3.30123,-850.747,-109.871,774.438
4639,0,,,,,,,0.0955299,0.00182474,3.30118,-850.152,-114.363,775.321
4640,0,,,,,,,0.0892923,0.00699361,3.30209,-849.514,-119.3,776.192
4641,0,,,,,,,0.0919722,0.00816774,3.29998,-848.862,-123.652,777.033
4642,0,,,,,,,0.0850775,0.0117886,3.29826,-848.285,-128.091,777.469
4643,0,,,,,,,0.0863098,0.0125646,3.29789,-847.617,-132.338,777.877
4644,0,,,,,,,0.075529,0.0193146,3.29457,-847.038,-136.542,778.263
4645,0,,,,,,,0.0772062,0.0186075,3.29251,-846.284,-140.974,778.952
4646,0,,,,,,,0.0719623,0.0259949,3.29146,-845.54,-145.574,779.689
4647,0,,,,,,,0.0719952,0.0306973,3.29177,-844.758,-150.089,780.369
4648,0,,,,,,,0.0676659,0.0357041,3.29061,-844.027,-154.353,780.798
4649,0,,,,,,,0.0666833,0.0386889,3.29002,-843.389,-158.533,781.207
4650,0,,,,,,,0.0633981,0.037828,3.29214,-842.666,-162.807,781.577
4651,0,,,,,,,0.063151,0.0432761,3.2882,-841.992,-166.982,782.221
4652,0,,,,,,,0.0589742,0.0455187,3.28827,-841.21,-171.655,782.953
4653,0,,,,,,,0.0531588,0.0471103,3.28692,-840.557,-176.094,783.729
4654,0,,,,,,,0.0504031,0.0560608,3.28541,-839.835,-180.344,784.424
4655,0,,,,,,,0.0556181,0.0543086,3.28714,-839.034,-184.688,784.873
4656,0,,,,,,,0.0512462,0.0601228,3.28639,-838.35,-188.775,785.228
4657,0,,,,,,,0.0505466,0.0587607,3.28609,-837.513,-192.899,785.638
4658,0,,,,,,,0.0449702,0.0657894,3.28631,-836.798,-197.506,786.118
4659,0,,,,,,,0.0470908,0.0631076,3.28452,-835.979,-201.818,786.837
4660,0,,,,,,,0.0376446,0.0666373,3.28699,-835.156,-206.354,787.343
4661,0,,,,,,,0.0402472,0.0650127,3.28392,-834.403,-210.401,787.88
4662,0,,,,,,,0.0406672,0.0656536,3.28646,-833.716,-214.514,788.135
4663,0,,,,,,,0.0386276,0.0648166,3.28176,-832.974,-218.721,788.775
4664,0,,,,,,,0.0328423,0.0712701,3.2829,-832.227,-222.891,789.336
4665,0,,,,,,,0.0336289,0.0714667,3.28094,-831.382,-227.283,790.116
4666,0,,,,,,,0.0254305,0.0763603,3.28076,-830.621,-231.503,790.667
4667,0,,,,,,,0.0299294,0.074145,3.27934,-829.808,-235.502,791.14
4668,0,,,,,,,0.0240725,0.0762029,3.28007,-829.097,-239.682,791.548
4669,0,,,,,,,0.0289703,0.0764372,3.27968,-828.189,-243.708,792.05
4670,0,,,,,,,0.0261333,0.0790687,3.27886,-827.389,-248.119,792.419
4671,0,,,,,,,0.0322299,0.0808095,3.27758,-826.506,-252.202,792.926
4672,0,,,,,,,0.0278865,0.0879332,3.27859,-825.716,-256.276,793.353
4673,0,,,,,,,0.0339122,0.0873445,3.27643,-824.816,-260.333,793.867
4674,0,,,,,,,0.0263054,0.0942693,3.27625,-824.024,-264.491,794.505
4675,0,,,,,,,0.0324105,0.0958221,3.2744,-823.162,-268.567,795.269
4676,0,,,,,,,0.0317562,0.101218,3.27555,-822.279,-272.853,795.88
4677,0,,,,,,,0.0308359,0.102205,3.27168,-821.408,-277.251,796.329
4678,0,,,,,,,0.0327255,0.101855,3.27212,-820.612,-281.197,796.775
4679,0,,,,,,,0.0311508,0.108479,3.27021,-819.762,-285.417,797.317
4680,0,,,,,,,0.0303007,0.106617,3.26964,-818.869,-289.382,797.89
4681,0,,,,,,,0.0230548,0.1104,3.26883,-818.048,-293.557,798.425
4682,0,,,,,,,0.0266201,0.10828,3.2679,-817.243,-297.445,798.813
4683,0,,,,,,,0.0269988,0.11048,3.26867,-816.343,-300.844,799.213
4684,0,,,,,,,0.0310531,0.106803,3.26727,-815.53,-305.007,799.605
4685,0,,,,,,,0.0230624,0.111015,3.27067,-814.707,-308.823,800.245
4686,0,,,,,,,0.0232884,0.111207,3.26699,-813.854,-313.044,801.089
4687,0,,,,,,,0.0213655,0.112716,3.26637,-812.976,-316.966,801.732
4688,0,,,,,,,0.0218579,0.11049,3.26691,-812.148,-320.99,802.36
4689,0,,,,,,,0.00532533,0.127733,3.26437,-811.488,-324.24,802.477
4690,0,,,,,,,0.00946243,0.122403,3.26597,-810.608,-328.162,802.905
4691,0,,,,,,,0.00475512,0.13253,3.26347,-809.824,-331.695,803.52
4692,0,,,,,,,0.006806,0.126806,3.26522,-808.871,-335.751,804.178
4693,0,,,,,,,0.00487783,0.137316,3.26405,-808.107,-339.482,804.734
4694,0,,,,,,,0.00649635,0.135261,3.26329,-807.185,-343.161,805.186
4695,0,,,,,,,0.00372986,0.137418,3.26332,-806.408,-346.908,805.593
4696,0,,,,,,,0.00236441,0.141924,3.26264,-805.614,-350.22,805.967
4697,0,,,,,,,0.00521865,0.139915,3.26303,-804.836,-354.019,806.478
4698,0,,,,,,,-0.00472794,0.145967,3.26184,-803.996,-357.635,807.252
4699,0,,,,,,,-0.0034059,0.148229,3.26113,-803.161,-361.523,808.048
4700,0,,,,,,,0.0091709,0.137615,3.26948,-802.786,-365.221,809.039
4701,0,,,,,,,0.01512,0.137213,3.26844,-801.971,-368.469,809.405
4702,0,,,,,,,0.0116072,0.14097,3.26819,-801.238,-371.83,809.799
4703,0,,,,,,,0.0144955,0.140044,3.26854,-800.397,-375.116,810.189
4704,0,,,,,,,0.00811567,0.146858,3.26718,-799.608,-378.934,810.731
4705,0,,,,,,,0.00564244,0.146206,3.26605,-798.729,-382.662,811.619
4706,0,,,,,,,-0.00345353,0.150616,3.26683,-797.877,-385.953,812.127
4707,0,,,,,,,-0.00463625,0.15064,3.26526,-797.146,-389.517,812.508
4708,0,,,,,,,-0.00189402,0.150867,3.2674,-796.378,-392.538,812.822
4709,0,,,,,,,-0.00647536,0.157184,3.26193,-795.615,-395.802,813.392
4710,0,,,,,,,-0.014213,0.170816,3.26532,-794.845,-399.368,814.031
4711,0,,,,,,,-0.0221923,0.17674,3.25965,-794.004,-402.793,814.843
4712,0,,,,,,,-0.0264192,0.180154,3.25895,-793.263,-406.187,815.5
4713,0,,,,,,,-0.0342562,0.178008,3.25658,-792.527,-409.526,815.811
4714,0,,,,,,,-0.0364387,0.179899,3.25664,-791.838,-412.761,816.178
4715,0,,,,,,,-0.0343668,0.176876,3.25465,-791.032,-415.747,816.649
4716,0,,,,,,,-0.0400716,0.181412,3.25518,-790.284,-419.142,817.14
4717,0,,,,,,,-0.0409496,0.181388,3.25386,-789.603,-422.197,817.645
4718,0,,,,,,,-0.0448037,0.185849,3.2537,-788.902,-425.388,818.299
4719,0,,,,,,,-0.0468008,0.188548,3.2518,-788.25,-428.454,818.879
4720,0,,,,,,,-0.0526183,0.193104,3.2519,-787.591,-431.339,819.555
4721,0,,,,,,,-0.0510167,0.192434,3.25038,-787.001,-434.517,820.129
4722,0,,,,,,,-0.052343,0.19242,3.25076,-786.328,-437.207,820.677
4723,0,,,,,,,-0.0539638,0.193549,3.25036,-785.735,-440.507,821.302
4724,0,,,,,,,-0.0571244,0.193891,3.2483,-785.132,-443.256,821.997
4725,0,,,,,,,-0.054679,0.1976,3.24879,-784.457,-446.686,822.87
4726,0,,,,,,,-0.0603504,0.198955,3.24781,-783.876,-449.644,823.504
4727,0,,,,,,,-0.0596842,0.199108,3.25034,-783.289,-452.602,824.023
4728,0,,,,,,,-0.0580655,0.198663,3.24905,-782.758,-455.367,824.479
4729,0,,,,,,,-0.0515682,0.199544,3.25091,-782.194,-457.971,824.897
4730,0,,,,,,,-0.0387503,0.185792,3.26068,-782.062,-460.789,825.604
4731,0,,,,,,,-0.0425411,0.194518,3.25998,-781.523,-463.521,826.279
4732,0,,,,,,,-0.041607,0.196948,3.2593,-780.901,-466.376,827.188
4733,0,,,,,,,-0.0427197,0.198799,3.25912,-780.406,-469.426,827.974
4734,0,,,,,,,-0.0386312,0.196712,3.25912,-780.012,-471.859,828.573
4735,0,,,,,,,-0.040713,0.20282,3.2565,-779.632,-474.271,828.967
4736,0,,,,,,,-0.0335263,0.197664,3.25958,-779.183,-476.986,829.45
4737,0,,,,,,,-0.0365491,0.202675,3.2553,-778.748,-479.411,830.142
4738,0,,,,,,,-0.0348626,0.20329,3.2563,-778.233,-482.337,830.804
4739,0,,,,,,,-0.0313196,0.207526,3.25443,-777.629,-484.874,831.524
4740,0,,,,,,,-0.0298825,0.209031,3.25285,-777.207,-487.138,832.002
4741,0,,,,,,,-0.029185,0.203875,3.25362,-776.687,-489.479,832.408
4742,0,,,,,,,-0.0224036,0.208501,3.25253,-776.321,-491.792,832.925
4743,0,,,,,,,-0.0229478,0.207473,3.25112,-775.847,-494.046,833.607
4744,0,,,,,,,-0.0234263,0.207092,3.24942,-775.42,-496.721,834.536
4745,0,,,,,,,-0.0287499,0.208195,3.25093,-774.988,-499.474,835.411
4746,0,,,,,,,-0.0322207,0.211416,3.24799,-774.641,-501.805,836.166
4747,0,,,,,,,-0.0271511,0.205925,3.24867,-774.25,-504.038,836.744
4748,0,,,,,,,-0.0380112,0.216277,3.24644,-774.02,-505.911,837.002
4749,0,,,,,,,-0.0363339,0.218184,3.24507,-773.702,-507.761,837.61
4750,0,,,,,,,-0.0357924,0.216789,3.24521,-773.298,-510.057,838.219
4751,0,,,,,,,-0.0393265,0.2161,3.24606,-772.935,-512.519,838.922
4752,0,,,,,,,-0.0406529,0.216192,3.24593,-772.641,-514.45,839.604
4753,0,,,,,,,-0.0421738,0.216484,3.24571,-772.366,-516.449,840.179
4754,0,,,,,,,-0.0375172,0.20965,3.24684,-772.065,-518.409,840.673
4755,0,,,,,,,-0.0398244,0.208502,3.2449,-771.894,-520.347,841.306
4756,0,,,,,,,-0.0424851,0.208321,3.24533,-771.597,-522.497,842.21
4757,0,,,,,,,-0.0460112,0.212234,3.24444,-771.346,-524.794,843.17
4758,0,,,,,,,-0.0418143,0.207636,3.24558,-771.01,-526.99,843.911
4759,0,,,,,,,-0.0473662,0.208666,3.24442,-770.868,-528.751,844.411
4760,0,,,,,,,-0.0420487,0.208244,3.24378,-770.668,-530.39,844.947
4761,0,,,,,,,-0.040056,0.207702,3.24459,-770.392,-532.14,845.477
4762,0,,,,,,,-0.0376236,0.201205,3.2453,-770.139,-534.364,846.154
4763,0,,,,,,,-0.0485478,0.210201,3.24692,-769.901,-536.203,846.945
4764,0,,,,,,,-0.0470539,0.213417,3.24386,-769.741,-537.911,847.817
4765,0,,,,,,,-0.0495791,0.209825,3.24409,-769.602,-539.53,848.303
4766,0,,,,,,,-0.0460676,0.203955,3.2466,-769.404,-541.369,848.905
4767,0,,,,,,,-0.0479079,0.204346,3.24603,-769.307,-543.044,849.501
4768,0,,,,,,,-0.0457141,0.203669,3.24519,-769.119,-544.608,850.301
4769,0,,,,,,,-0.030922,0.186127,3.255,-769.495,-546.418,851.437
4770,0,,,,,,,-0.0366834,0.190034,3.25669,-769.415,-548.361,852.028
4771,0,,,,,,,-0.0468535,0.200154,3.25409,-769.362,-549.646,852.332
4772,0,,,,,,,-0.0460906,0.204201,3.25314,-769.291,-551.128,852.933
4773,0,,,,,,,-0.0451447,0.198751,3.25339,-769.235,-552.548,853.445
4774,0,,,,,,,-0.0716203,0.0322425,1.70687,-769.235,-553.074,853.976
4775,0,,,,,,,-0.0715793,0.0314717,1.70541,-769.185,-554.238,854.544
4776,0,,,,,,,-0.0677896,0.0301969,1.70778,-769.141,-555.961,855.329
4777,0,,,,,,,-0.0658522,0.0283449,1.71121,-769.1,-557.725,855.971
4778,0,,,,,,,-0.0623457,0.0287064,1.7085,-769.093,-559.024,856.581
4779,0,,,,,,,-0.0650006,0.0317332,1.70566,-769.029,-560.112,856.966
4780,0,,,,,,,-0.0557731,0.0265744,1.70577,-769.101,-561.42,857.639
4781,0,,,,,,,-0.0544366,0.022519,1.70817,-769.12,-562.862,858.152
4782,0,,,,,,,-0.0568985,0.0248867,1.70822,-769.151,-564.419,858.614
4783,0,,,,,,,-0.0556787,0.0232894,1.7033,-769.046,-565.799,859.35
4784,0,,,,,,,-0.0522276,0.0248364,1.70065,-769.065,-567.022,860.048
4785,0,,,,,,,-0.0508519,0.0197389,1.70481,-769.229,-568.323,860.468
4786,0,,,,,,,-0.0420325,0.0194395,1.70372,-769.335,-569.306,860.806
4787,0,,,,,,,-0.045957,0.0193552,1.70232,-769.418,-570.358,861.057
4788,0,,,,,,,-0.0414948,0.0175324,1.69876,-769.457,-571.223,861.595
4789,0,,,,,,,-0.0399775,0.0144613,1.69699,-769.549,-572.295,862.141
4790,0,,,,,,,-0.0406064,0.0152048,1.69868,-769.688,-573.797,862.715
4791,0,,,,,,,-0.0397078,0.011795,1.69825,-769.774,-574.978,863.229
4792,0,,,,,,,-0.0394838,0.014713,1.69721,-769.816,-576.191,863.524
4793,0,,,,,,,-0.040213,0.0163413,1.69787,-769.945,-577.24,863.635
4794,0,,,,,,,-0.0383667,0.0152755,1.69671,-770.046,-578.067,863.945
4795,0,,,,,,,-0.0396143,0.0154234,1.69889,-770.167,-579.33,864.336
4796,0,,,,,,,-0.0345174,0.014469,1.69844,-770.225,-580.6,864.862
4797,0,,,,,,,-0.0385445,0.0150201,1.69882,-770.345,-581.755,865.149
4798,0,,,,,,,-0.0323167,0.0134346,1.69624,-770.506,-582.493,865.312
4799,0,,,,,,,-0.0292682,0.0122749,1.69538,-770.742,-583.192,865.337
4800,0,,,,,,,-0.0267195,0.0130802,1.69651,-770.913,-584.238,865.477
4801,0,,,,,,,-0.0236496,0.0127555,1.69642,-770.993,-585.407,865.835
4802,0,,,,,,,-0.0209111,0.0098255,1.69656,-771.173,-586.465,866.32
4803,0,,,,,,,-0.0156497,0.00615717,1.69583,-771.26,-587.599,866.893
4804,0,,,,,,,-0.0152061,0.00638306,1.69568,-771.438,-588.442,867.076
4805,0,,,,,,,-0.011437,0.00188966,1.69503,-771.591,-588.998,867.132
4806,0,,,,,,,-0.00906419,0.00177759,1.6947,-771.776,-589.774,867.208
4807,0,,,,,,,-0.00761999,-0.000549723,1.69501,-771.956,-590.764,867.373
4808,0,,,,,,,-0.010442,-0.000569815,1.69413,-772.152,-591.835,867.499
4809,0,,,,,,,-0.0131664,-0.00380853,1.69453,-772.353,-593.071,867.684
4810,0,,,,,,,-0.00584784,-0.00617197,1.69252,-772.516,-593.755,867.913
4811,0,,,,,,,-0.00599887,-0.00966926,1.69086,-772.765,-594.38,867.874
4812,0,,,,,,,-0.00526788,-0.0114593,1.69225,-773.038,-595.062,867.919
4813,0,,,,,,,-0.00121509,-0.0159569,1.69216,-773.188,-595.768,868.155
4814,0,,,,,,,-0.000976965,-0.0157239,1.69344,-773.444,-596.834,868.434
4815,0,,,,,,,0.00368182,-0.0213723,1.69133,-773.597,-597.651,868.788
4816,0,,,,,,,0.00506602,-0.022114,1.6912,-773.787,-598.634,868.922
4817,0,,,,,,,0.0084123,-0.0239801,1.68983,-774.042,-599.304,868.982
4818,0,,,,,,,0.00817049,-0.0259906,1.69051,-774.286,-599.979,868.952
4819,0,,,,,,,0.0106445,-0.0270784,1.69055,-774.61,-600.722,868.909
4820,0,,,,,,,0.0169305,-0.0280372,1.69006,-774.815,-601.555,869.086
4821,0,,,,,,,0.0158398,-0.0292144,1.68939,-775.064,-602.365,869.11
4822,0,,,,,,,0.0208798,-0.0307739,1.68887,-775.277,-603.181,869.201
4823,0,,,,,,,0.0249728,-0.0309281,1.68811,-775.491,-603.852,869.227
4824,0,,,,,,,0.0250769,-0.0325048,1.6907,-775.815,-604.671,869.144
4825,0,,,,,,,0.0317712,-0.034496,1.68739,-776.012,-605.495,869.288
4826,0,,,,,,,0.0315383,-0.0360759,1.68748,-776.326,-606.279,869.386
4827,0,,,,,,,0.0327062,-0.0365387,1.68724,-776.684,-607.029,869.403
4828,0,,,,,,,0.0361704,-0.0376732,1.68517,-776.952,-607.838,869.438
4829,0,,,,,,,0.0404916,-0.0368591,1.68466,-777.19,-608.673,869.366
4830,0,,,,,,,0.0418739,-0.0380036,1.686,-777.489,-609.355,869.253
4831,0,,,,,,,0.045092,-0.037287,1.68597,-777.7,-610.017,869.155
4832,0,,,,,,,0.0457524,-0.0390621,1.68505,-777.965,-610.588,868.989
4833,0,,,,,,,0.0454077,-0.0359348,1.68602,-778.348,-611.387,868.828
4834,0,,,,,,,0.0468666,-0.0353301,1.68331,-778.63,-612.339,868.596
4835,0,,,,,,,0.0489861,-0.0369841,1.68311,-778.86,-613.421,868.668
4836,0,,,,,,,0.0463929,-0.0345479,1.68311,-779.152,-614.319,868.604
4837,0,,,,,,,0.0451389,-0.0362953,1.68313,-779.456,-614.91,868.529
4838,0,,,,,,,0.047386,-0.0353958,1.68234,-779.673,-615.549,868.361
4839,0,,,,,,,0.0492125,-0.0335896,1.68196,-779.967,-616.147,867.98
4840,0,,,,,,,0.0448262,-0.0335241,1.68305,-780.355,-616.834,867.671
4841,0,,,,,,,0.0475798,-0.0355597,1.68184,-780.591,-617.988,867.551
4842,0,,,,,,,0.0451525,-0.0336614,1.68232,-780.918,-619.015,867.413
4843,0,,,,,,,0.0404291,-0.0347317,1.68353,-781.313,-619.838,867.073
4844,0,,,,,,,0.0697811,-0.0380799,1.67297,-781.153,-619.913,867.088
4845,0,,,,,,,0.0681444,-0.0386894,1.67341,-781.396,-620.435,866.509
4846,0,,,,,,,0.0392367,-0.0284617,0.0937182,-782.136,-624.03,864.335
4847,0,,,,,,,0.0425366,-0.0305377,0.0896515,-782.239,-625.071,864.194
4848,0,,,,,,,0.041365,-0.0339239,0.0870198,-782.461,-626.233,864.103
4849,0,,,,,,,0.0367206,-0.0366392,0.0908545,-782.915,-627.24,863.801
4850,0,,,,,,,0.0404314,-0.0358778,0.0855818,-783.128,-628.038,863.377
4851,0,,,,,,,0.0409406,-0.0326398,0.0879697,-783.466,-628.608,862.756
4852,0,,,,,,,0.0388936,-0.029512,0.0913205,-783.864,-629.299,861.951
4853,0,,,,,,,0.0404128,-0.0265934,0.0899676,-784.004,-630.25,861.42
4854,0,,,,,,,0.0375498,-0.0241923,0.09051,-784.196,-631.167,861.091
4855,0,,,,,,,0.0334795,-0.0252058,0.0930388,-784.414,-632.005,860.665
4856,0,,,,,,,0.0291362,-0.0230161,0.0979212,-784.745,-632.84,860
4857,0,,,,,,,0.0280082,-0.0228532,0.0972978,-784.979,-633.197,859.287
4858,0,,,,,,,0.0289839,-0.0220872,0.0978725,-785.292,-633.787,858.385
4859,0,,,,,,,0.0268787,-0.0226158,0.098806,-785.548,-634.576,857.785
4860,0,,,,,,,0.0211133,-0.0278921,0.101258,-785.817,-635.584,857.366
