Objects
200
,,Global Angle firefly_blue:firefly_blue,,,,,,Global Angle testBalls:testBalls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
5341,0,,,,,,,0.0116819,-0.0972384,-3.0818,-786.62,-735.229,433.932
5342,0,,,,,,,0.0144219,-0.101586,-3.08132,-786.699,-736.456,428.532
5343,0,,,,,,,0.0149587,-0.107505,-3.08008,-786.799,-737.796,423.127
5344,0,,,,,,,0.0244415,-0.11803,-3.0803,-786.901,-739.1,417.674
5345,0,,,,,,,0.0212865,-0.124666,-3.07706,-786.893,-740.603,412.374
5346,0,,,,,,,0.0311332,-0.129439,-3.07836,-786.999,-741.972,406.83
5347,0,,,,,,,0.0360832,-0.141396,-3.07835,-787.127,-743.399,401.633
5348,0,,,,,,,0.0408878,-0.151584,-3.0779,-787.269,-744.681,396.188
5349,0,,,,,,,0.0440759,-0.159006,-3.07576,-787.405,-745.976,390.682
5350,0,,,,,,,0.0423394,-0.165723,-3.07402,-787.591,-747.318,384.941
5351,0,,,,,,,0.0439672,-0.171885,-3.0709,-787.769,-748.607,379.241
5352,0,,,,,,,0.0452099,-0.174967,-3.0718,-787.889,-749.849,373.853
5353,0,,,,,,,0.155125,-0.0524173,-4.62327,-788.373,-750.681,368.655
5354,0,,,,,,,0.166906,0.020005,-4.61506,-788.535,-752.299,363.081
5355,0,,,,,,,0.187862,0.0250269,-4.61031,-788.827,-753.527,357.315
5356,0,,,,,,,-0.0702092,-0.190244,-1.49448,-787.574,-754.678,353.062
5357,0,,,,,,,-0.0667641,-0.181865,-1.49265,-787.851,-755.828,347.176
5358,0,,,,,,,-0.071387,-0.141125,-1.51182,-788.626,-757.064,341.74
5359,0,,,,,,,-0.0592944,-0.151669,-1.50243,-788.615,-758.412,336.132
5360,0,,,,,,,-0.0586702,-0.153737,-1.49587,-788.814,-759.184,330.514
5361,0,,,,,,,-0.0609385,-0.150275,-1.49497,-789.12,-760.101,324.65
5362,0,,,,,,,-0.0625327,-0.158356,-1.49183,-789.323,-761.074,318.499
5363,0,,,,,,,-0.0604765,-0.165491,-1.48146,-789.261,-761.697,312.956
5364,0,,,,,,,-0.0578499,-0.161797,-1.48041,-789.494,-762.688,307.174
5365,0,,,,,,,-0.0608988,-0.165317,-1.47724,-789.63,-763.478,301.314
5366,0,,,,,,,-0.0554226,-0.160437,-1.4763,-789.825,-764.021,295.373
5367,0,,,,,,,-0.0593612,-0.161605,-1.47144,-790.068,-764.934,289.439
5368,0,,,,,,,0.342492,0.0424047,-4.57894,-789.53,-765,283.296
5369,0,,,,,,,0.316577,-0.00655957,-4.58843,-789.39,-765.674,277.52
5370,0,,,,,,,0.309764,0.0361954,-4.57786,-790.154,-766.326,271.399
5371,0,,,,,,,0.314751,0.0299941,-4.57607,-790.688,-767.164,265.576
5372,0,,,,,,,0.326318,0.0149113,-4.57427,-791.011,-768.513,259.249
5373,0,,,,,,,0.331191,0.00474381,-4.56824,-791.511,-769.52,253.234
5374,0,,,,,,,0.319492,-0.0103991,-4.5683,-792.006,-769.914,247.365
5375,0,,,,,,,0.3001,-0.00950072,-4.56647,-792.366,-770.267,241.087
5376,0,,,,,,,0.295877,-0.0163309,-4.56952,-792.955,-770.673,235.06
5377,0,,,,,,,0.280246,-0.0259437,-4.57037,-793.435,-771.284,229.511
5378,0,,,,,,,0.277134,-0.0332273,-4.57109,-793.965,-772.075,223.971
5379,0,,,,,,,0.264743,-0.0394756,-4.57306,-794.571,-772.589,217.897
5380,0,,,,,,,0.254561,-0.0491042,-4.57326,-795.097,-773.072,211.811
5381,0,,,,,,,0.238296,-0.0666682,-4.57403,-795.631,-773.411,205.57
5382,0,,,,,,,0.270211,-0.0879498,-4.58228,-796.528,-774.558,199.811
5383,0,,,,,,,0.263133,-0.0741192,-4.57895,-797.05,-775.107,194.075
5384,0,,,,,,,0.260263,-0.0697531,-4.57768,-797.608,-775.543,188.181
5385,0,,,,,,,0.259383,-0.0881456,-4.5739,-798.093,-776.145,182.091
5386,0,,,,,,,0.240302,-0.0873085,-4.57499,-798.67,-776.418,175.935
5387,0,,,,,,,0.22372,-0.101834,-4.5745,-799.171,-776.757,169.791
5388,0,,,,,,,0.214328,-0.119485,-4.57404,-799.664,-777.225,163.527
5389,0,,,,,,,0.211818,-0.114824,-4.57543,-800.078,-777.669,157.365
5390,0,,,,,,,0.184564,-0.129007,-4.57489,-800.731,-777.941,151.04
5391,0,,,,,,,0.170683,-0.132623,-4.57699,-801.336,-778.435,144.958
5392,0,,,,,,,0.143699,-0.132722,-4.57786,-801.927,-778.901,139.017
5393,0,,,,,,,0.135335,-0.13353,-4.57765,-802.458,-779.412,132.998
5394,0,,,,,,,0.119192,-0.147102,-4.57601,-803.063,-779.656,126.793
5395,0,,,,,,,0.104533,-0.148451,-4.57332,-803.547,-779.719,120.439
5396,0,,,,,,,0.0938098,-0.141211,-4.57418,-804.178,-779.721,114.248
5397,0,,,,,,,0.0947644,-0.140089,-4.5723,-804.697,-780.148,108.395
5398,0,,,,,,,0.167376,-0.0800658,-4.55275,-805.131,-779.619,103.948
5399,0,,,,,,,0.159198,-0.0723198,-4.55185,-805.709,-779.787,98.1632
5400,0,,,,,,,0.160133,-0.0698522,-4.55079,-806.319,-779.748,92.1031
5401,0,,,,,,,0.138265,-0.0772256,-4.55152,-806.894,-779.636,86.0026
5402,0,,,,,,,0.135225,-0.0877198,-4.54998,-807.34,-779.713,80.0321
5403,0,,,,,,,0.125391,-0.0775543,-4.54751,-807.921,-779.687,74.3473
5404,0,,,,,,,0.12477,-0.0628803,-4.54545,-808.402,-779.683,68.7532
5405,0,,,,,,,0.10858,-0.0575454,-4.54365,-808.884,-779.779,63.1981
5406,0,,,,,,,0.105522,-0.0395304,-4.5479,-809.512,-779.846,57.78
5407,0,,,,,,,0.0897759,-0.0294803,-4.54729,-810.16,-779.754,52.2298
5408,0,,,,,,,-0.0219934,0.0666229,-4.55184,-810.506,-779.755,47.9649
5409,0,,,,,,,-0.0764288,0.104776,-4.55347,-810.461,-780.775,46.8059
5410,0,,,,,,,1.08037,0.108028,-6.01515,-810.048,-784.742,48.527
5411,0,,,,,,,0.623396,-0.0889562,-6.08461,-809.871,-785.026,51.6693
5412,0,,,,,,,0.503361,0.0796223,-6.09105,-809.548,-784.97,55.3744
5413,0,,,,,,,-2.03447,-1.77723,-5.49052,-809.708,-784.253,58.4186
5414,0,,,,,,,-2.4645,-2.06714,-5.20064,-809.538,-783.913,61.3002
5415,0,,,,,,,-2.24507,-1.63627,-5.44081,-809.034,-783.58,64.7013
5416,0,,,,,,,-2.50087,-1.65631,-5.31493,-808.808,-783.472,68.0539
5417,0,,,,,,,-1.04107,0.0402468,-6.01995,-807.982,-783.778,71.5193
5418,0,,,,,,,-0.949989,0.101787,-6.03756,-807.77,-783.714,75.2266
5419,0,,,,,,,-0.326611,0.790105,-6.04526,-807.458,-783.661,78.4736
5420,0,,,,,,,-0.38577,0.66627,-6.05668,-807.204,-783.507,81.6857
5421,0,,,,,,,-0.0506795,1.13846,-5.99227,-806.788,-783.525,84.8278
5422,0,,,,,,,0.389214,1.47603,-5.90153,-806.522,-783.595,87.9142
5423,0,,,,,,,0.563304,1.47839,-5.88835,-806.334,-783.674,91.1613
5424,0,,,,,,,0.804461,1.69305,-5.79427,-805.914,-783.879,94.2739
5425,0,,,,,,,1.12994,1.94921,-5.65367,-805.64,-783.965,97.1301
5426,0,,,,,,,1.34829,2.02254,-5.57536,-805.307,-784.263,99.904
5427,0,,,,,,,1.76112,2.14667,-5.40408,-805.042,-784.262,102.853
5428,0,,,,,,,1.81669,2.41769,-5.26017,-804.785,-784.081,105.58
5429,0,,,,,,,2.21141,2.35745,-5.13625,-804.865,-784.29,108.173
5430,0,,,,,,,2.3629,2.35492,-5.06351,-804.556,-784.341,111.11
5431,0,,,,,,,2.48124,2.55045,-4.90468,-804.408,-784.538,113.603
5432,0,,,,,,,2.50763,2.66694,-4.82137,-804.126,-784.737,116.01
5433,0,,,,,,,2.68907,2.63164,-4.73176,-803.927,-784.766,118.454
5434,0,,,,,,,-0.0577649,-0.443098,-7.66622,-804.953,-784.107,120.282
5435,0,,,,,,,-0.0303504,-0.496983,-7.66759,-804.722,-784.243,122.311
5436,0,,,,,,,-0.00709426,-0.538338,-7.66097,-804.395,-784.014,124.593
5437,0,,,,,,,-0.067015,-0.581307,-7.65303,-804.005,-784.261,126.664
5438,0,,,,,,,-0.0364396,-0.584938,-7.65997,-803.976,-784.247,128.667
5439,0,,,,,,,-0.0197638,-0.582212,-7.65828,-803.697,-784.238,130.335
5440,0,,,,,,,-0.00280957,-0.567551,-7.65907,-803.355,-784.07,131.753
5441,0,,,,,,,-0.0270043,-0.57456,-7.66078,-803.26,-784.18,133.308
5442,0,,,,,,,0.00755459,-0.584772,-7.66161,-802.984,-784.246,135.045
5443,0,,,,,,,0.0445125,-0.588927,-7.65961,-802.699,-784.124,136.514
5444,0,,,,,,,0.0706609,-0.533901,-7.66334,-802.619,-784.035,137.674
5445,0,,,,,,,0.111789,-0.52559,-7.66272,-802.437,-783.959,138.843
5446,0,,,,,,,0.133377,-0.508646,-7.66323,-802.233,-783.739,139.922
5447,0,,,,,,,0.0990438,-0.455569,-7.66777,-802.147,-783.823,140.72
5448,0,,,,,,,0.124916,-0.477041,-7.67186,-801.933,-783.755,141.405
5449,0,,,,,,,0.136747,0.250209,-4.54407,-801.388,-783.704,141.709
5450,0,,,,,,,0.116161,0.243591,-4.54485,-801.415,-783.715,142.264
5451,0,,,,,,,0.100681,0.220256,-4.54824,-801.318,-783.812,142.864
5452,0,,,,,,,0.084954,0.209469,-4.5513,-801.273,-783.799,143.421
5453,0,,,,,,,0.0715867,0.209165,-4.5507,-801.266,-783.572,143.485
5454,0,,,,,,,0.0761536,0.217362,-4.55436,-801.299,-783.341,143.251
5455,0,,,,,,,0.0505498,0.218145,-4.55452,-801.374,-783.168,143.063
5456,0,,,,,,,0.0346688,0.207346,-4.55459,-801.357,-783.342,143.024
5457,0,,,,,,,-0.00507647,0.178065,-4.58871,-802.298,-783.695,142.926
5458,0,,,,,,,-0.018654,0.183145,-4.58018,-802.258,-783.543,142.577
5459,0,,,,,,,-0.000254408,0.211117,-4.57269,-802.017,-783.296,141.648
5460,0,,,,,,,-0.00752043,0.196931,-4.56875,-802.085,-782.853,140.75
5461,0,,,,,,,0.024735,0.183251,-4.57623,-801.92,-783.427,140.268
5462,0,,,,,,,0.0411696,0.194408,-4.57696,-801.887,-783.524,139.674
5463,0,,,,,,,0.035982,0.199251,-4.57576,-801.918,-783.559,138.868
5464,0,,,,,,,0.0476267,0.198571,-4.57673,-801.959,-783.564,137.726
5465,0,,,,,,,0.0598798,0.18899,-4.57731,-801.974,-783.463,136.427
5466,0,,,,,,,0.0683179,0.187178,-4.57838,-801.979,-783.505,134.973
5467,0,,,,,,,0.0721102,0.189896,-4.57762,-802.08,-783.32,133.559
5468,0,,,,,,,0.0915166,0.176623,-4.57924,-801.99,-783.389,131.833
5469,0,,,,,,,0.10289,0.166481,-4.57933,-802.038,-783.393,129.948
5470,0,,,,,,,0.11194,0.170071,-4.57894,-802.038,-783.36,128.22
5471,0,,,,,,,0.115781,0.179057,-4.57985,-802.078,-783.373,126.433
5472,0,,,,,,,0.121389,0.190453,-4.57867,-802.16,-783.454,124.426
5473,0,,,,,,,0.125051,0.186164,-4.57961,-802.213,-783.366,122.076
5474,0,,,,,,,0.13666,0.181256,-4.58371,-802.494,-783.244,119.554
5475,0,,,,,,,0.135177,0.18007,-4.5842,-802.63,-783.029,117.036
5476,0,,,,,,,0.134648,0.185167,-4.58531,-802.799,-783.217,114.584
5477,0,,,,,,,0.125532,0.176199,-4.58815,-802.977,-783.268,112.08
5478,0,,,,,,,0.125004,0.179071,-4.59536,-803.361,-783.187,109.07
5479,0,,,,,,,0.141039,0.167909,-4.59894,-803.48,-783.115,105.721
5480,0,,,,,,,0.128404,0.161155,-4.59967,-803.618,-782.951,102.586
5481,0,,,,,,,0.118478,0.174379,-4.60121,-803.837,-783.112,99.4046
5482,0,,,,,,,0.47594,-0.450518,-7.65116,-803.994,-783.274,96.2265
5483,0,,,,,,,0.426252,-0.422116,-7.66639,-803.88,-783.618,92.6188
5484,0,,,,,,,0.46421,-0.399239,-7.66315,-804.171,-783.312,88.8972
5485,0,,,,,,,0.528478,-0.31314,-7.65529,-804.299,-782.901,85.1705
5486,0,,,,,,,0.518473,-0.333354,-7.66006,-804.683,-782.804,81.4128
5487,0,,,,,,,0.509782,-0.300804,-7.6625,-804.83,-782.843,77.477
5488,0,,,,,,,0.516038,-0.304642,-7.66255,-805.269,-782.665,74.0607
5489,0,,,,,,,0.561348,-0.272029,-7.65533,-805.981,-782.68,70.0874
5490,0,,,,,,,0.275043,-0.204159,-7.70483,-806.605,-783.397,66.0998
5491,0,,,,,,,0.260915,-0.241086,-7.71393,-806.676,-783.417,61.6001
5492,0,,,,,,,0.244074,-0.221987,-7.71505,-806.746,-783.291,57.2628
5493,0,,,,,,,0.243646,-0.212682,-7.72183,-807.106,-783.148,52.8611
5494,0,,,,,,,0.0711291,-0.168737,-7.72667,-807.264,-783.039,49.0621
5495,0,,,,,,,-0.11724,-0.118171,-7.72582,-806.822,-782.931,47.2763
5496,0,,,,,,,-0.0869281,-0.142743,-7.72684,-806.137,-782.487,48.5272
5497,0,,,,,,,-0.113985,-0.106447,-7.72772,-805.761,-782.578,51.0054
5498,0,,,,,,,-0.165921,-0.0954671,-7.7263,-805.795,-782.475,53.5243
5499,0,,,,,,,-0.199805,-0.0568576,-7.72819,-805.848,-782.276,55.6346
5500,0,,,,,,,-0.278065,-0.0394174,-7.72429,-805.768,-782.363,57.8907
5501,0,,,,,,,-0.344402,-0.0241699,-7.72222,-805.741,-782.476,60.1756
5502,0,,,,,,,-0.366159,0.00693308,-7.72223,-805.788,-782.492,62.3436
5503,0,,,,,,,-0.421186,0.00161557,-7.71848,-805.741,-782.421,64.3409
5504,0,,,,,,,-0.512568,0.03305,-7.71512,-805.758,-782.449,65.9394
5505,0,,,,,,,-0.582085,0.023907,-7.70949,-805.689,-782.38,67.279
5506,0,,,,,,,-0.646929,0.0246219,-7.70093,-805.624,-782.554,68.57
5507,0,,,,,,,-0.701764,0.0472691,-7.69694,-805.613,-782.696,69.8856
5508,0,,,,,,,-0.738662,0.043547,-7.69367,-805.594,-782.678,71.0633
5509,0,,,,,,,2.50125,-2.97662,-4.69848,-804.736,-782.404,71.6948
5510,0,,,,,,,2.51141,-3.09392,-4.60446,-804.586,-782.441,72.442
5511,0,,,,,,,2.63518,-3.23547,-4.42566,-804.612,-782.372,72.9929
5512,0,,,,,,,2.85163,-3.34563,-4.1909,-804.539,-782.408,73.3125
5513,0,,,,,,,4.26388,-2.54528,-3.46104,-804.541,-782.605,73.7906
5514,0,,,,,,,4.55427,-1.9435,-3.44189,-804.367,-782.575,73.6021
5515,0,,,,,,,4.49107,-2.28458,-3.30487,-804.288,-782.558,73.5199
5516,0,,,,,,,4.47307,-2.3284,-3.28509,-804.125,-782.617,73.2273
5517,0,,,,,,,3.56054,-3.9107,-2.88663,-804.29,-782.253,73.0314
5518,0,,,,,,,3.31649,-4.32889,-2.53721,-804.208,-782.034,72.3449
5519,0,,,,,,,3.59831,-3.99458,-2.67432,-804.054,-781.968,71.1956
5520,0,,,,,,,3.56411,-4.21518,-2.32845,-803.63,-781.503,70.246
5521,0,-0.857995,-0.259834,1.82091,-846.102,-748.273,-13.5711,3.66592,-4.13103,-2.30111,-803.697,-781.617,68.9372
5522,0,-0.860187,-0.248611,1.83143,-846.537,-748.138,-15.7635,3.66651,-4.23799,-2.06819,-803.566,-781.623,67.5041
5523,0,-0.850589,-0.221582,1.85965,-849.018,-745.76,-19.959,3.86651,-4.04996,-2.05302,-803.259,-781.447,65.95
5524,0,-0.851546,-0.212146,1.86628,-849.383,-745.366,-22.2755,3.82685,-4.11143,-2.00608,-803.038,-781.341,63.9116
5525,0,-0.850401,-0.204606,1.87696,-850.099,-744.739,-24.7216,3.86907,-4.09142,-1.99659,-802.872,-781.157,62.166
5526,0,-0.84982,-0.191455,1.89143,-851.334,-744.135,-27.3917,3.8618,-4.01028,-2.24292,-802.876,-781.39,60.8805
5527,0,,,,,,,3.95432,-3.736,-2.60852,-803.212,-781.803,59.6253
5528,0,,,,,,,3.92663,-3.6085,-2.87515,-803.688,-782.673,58.1626
5529,0,,,,,,,4.03271,-2.60362,-3.75177,-804.015,-783.184,57.3303
5530,0,,,,,,,3.87058,-1.88855,-4.34143,-804.772,-784.067,56.1068
5531,0,,,,,,,3.25627,-0.870109,-5.12819,-805.549,-785.129,54.3891
5532,0,,,,,,,2.33673,0.56117,-5.65827,-806.204,-785.946,53.0575
5533,0,,,,,,,-0.481004,1.51886,-5.95029,-806.874,-786.916,51.1779
5534,0,,,,,,,-1.9171,1.1478,-5.74362,-807.274,-787.934,50.374
5535,0,,,,,,,-1.67632,0.628976,-5.89584,-807.043,-788.706,50.2681
5536,0,,,,,,,-1.07445,0.278656,-6.0632,-806.574,-788.856,50.6944
5537,0,,,,,,,-0.531675,-0.112332,-6.14188,-806.043,-788.185,51.4807
5538,0,,,,,,,0.0748974,-0.423551,-6.15204,-805.678,-787.255,52.0952
5539,0,,,,,,,1.03278,-0.851738,-6.02106,-805.426,-786.56,52.7501
5540,0,,,,,,,1.36188,-1.1573,-5.90421,-805.224,-785.896,53.3202
5541,0,,,,,,,1.81284,-0.99171,-5.81096,-805.071,-785.406,53.8299
5542,0,,,,,,,2.12403,-0.604544,-5.74658,-805.678,-784.556,54.0944
5543,0,,,,,,,2.3025,-0.465349,-5.68993,-805.663,-784.226,53.9997
5544,0,,,,,,,2.34264,-0.287891,-5.69162,-805.932,-783.504,53.8713
5545,0,,,,,,,2.32993,-0.0618734,-5.70747,-806.138,-783.487,53.7451
5546,0,,,,,,,2.33493,0.0760257,-5.71541,-806.726,-783.62,53.6468
5547,0,,,,,,,1.94413,0.636514,-5.82731,-806.948,-783.941,53.2907
5548,0,,,,,,,1.57392,1.11339,-5.86933,-807.209,-784.191,52.8272
5549,0,,,,,,,1.21654,1.40725,-5.89023,-807.276,-784.422,52.3526
5550,0,,,,,,,1.13694,1.48183,-5.88621,-807.237,-784.511,52.1514
5551,0,,,,,,,0.871733,1.00104,-6.04087,-807.268,-784.354,52.2116
5552,0,,,,,,,0.978611,0.85022,-6.04783,-806.996,-784.319,52.3444
5553,0,,,,,,,1.15566,0.635293,-6.04275,-806.789,-784.161,52.5602
5554,0,,,,,,,1.29795,0.54573,-6.02198,-806.586,-784.295,52.6756
5555,0,,,,,,,1.55912,0.595999,-5.95202,-806.406,-784.347,52.8937
5556,0,,,,,,,1.31206,0.616106,-6.01087,-806.401,-784.447,52.7736
5557,0,,,,,,,1.25278,0.756642,-6.00589,-806.324,-784.503,52.6352
5558,0,,,,,,,0.930963,0.793798,-6.06157,-806.333,-784.567,52.3453
5559,0,,,,,,,0.85503,0.939425,-6.04858,-806.251,-784.688,52.1923
5560,0,,,,,,,-0.0982005,-0.0250604,-7.76749,-809.441,-785.253,51.7467
5561,0,,,,,,,-0.0959686,-0.0258402,-7.76758,-809.372,-785.397,51.8755
5562,0,,,,,,,-0.096805,-0.0346172,-7.76795,-809.396,-785.333,51.8603
5563,0,,,,,,,0.55035,2.08364,-5.77055,-806.524,-784.633,53.1622
5564,0,,,,,,,0.470822,1.49267,-5.97352,-807.164,-784.478,53.0226
5565,0,,,,,,,0.160556,1.96559,-5.84374,-806.902,-784.557,53.0651
5566,0,,,,,,,0.475695,2.06446,-5.80687,-807.157,-784.073,53.1783
5567,0,,,,,,,0.328138,2.06115,-5.81901,-807.177,-784.112,53.1815
5568,0,,,,,,,0.293726,2.03875,-5.82858,-807.212,-784.106,53.1209
5569,0,,,,,,,0.300725,1.80915,-5.90604,-807.272,-784.059,53.0665
5570,0,,,,,,,0.293134,1.58933,-5.96752,-807.302,-783.976,52.9497
5571,0,,,,,,,0.155137,0.85277,-6.12611,-807.409,-783.744,52.9124
5572,0,,,,,,,-0.12177,-0.0330966,-7.76428,-809.56,-784.896,51.9439
5573,0,,,,,,,-0.150327,-0.0968155,-7.75272,-809.146,-785.492,51.9543
5574,0,,,,,,,-0.169303,-0.10331,-7.75674,-809.165,-785.547,51.9468
5575,0,,,,,,,1.54191,2.33653,-5.44775,-806.877,-785.139,51.852
5576,0,,,,,,,2.47993,3.45345,-4.36303,-806.598,-785.244,52.212
5577,0,,,,,,,2.14503,3.26922,-4.68498,-806.771,-785.124,52.0765
5578,0,,,,,,,1.87962,3.10107,-4.90953,-806.797,-784.977,51.9603
5579,0,,,,,,,2.01703,3.11067,-4.84945,-806.738,-784.95,52.0322
5580,0,,,,,,,1.67792,2.84917,-5.14141,-806.822,-785.015,52.053
5581,0,,,,,,,1.59068,2.70655,-5.24879,-806.89,-785.058,52.0895
5582,0,,,,,,,1.75937,2.5111,-5.30537,-807.227,-785.119,52.0579
5583,0,,,,,,,0.599644,1.19901,-6.01415,-807.483,-784.504,52.1675
5584,0,,,,,,,0.523727,1.01949,-6.05948,-807.409,-784.448,52.1127
5585,0,,,,,,,0.518127,0.992588,-6.0677,-807.405,-784.231,52.2756
5586,0,,,,,,,0.479103,0.66502,-6.12107,-807.437,-784.188,52.4981
5587,0,,,,,,,0.318535,0.612953,-6.13924,-807.354,-784.136,52.5902
5588,0,,,,,,,0.388975,0.629689,-6.13515,-807.29,-784.091,52.6638
5589,0,,,,,,,0.496524,0.687232,-6.12175,-807.267,-784.029,52.6239
5590,0,,,,,,,-0.113599,-0.0443748,-7.76293,-809.449,-784.939,51.9204
5591,0,,,,,,,-0.114616,-0.0610073,-7.76329,-809.377,-785.038,51.8144
5592,0,,,,,,,-0.109126,-0.0463366,-7.76659,-809.466,-784.958,51.807
5593,0,,,,,,,-0.120394,-0.0593017,-7.76647,-809.262,-785.23,51.8164
5594,0,,,,,,,-0.0609059,-0.0623758,-7.76319,-809.164,-785.158,51.7453
5595,0,,,,,,,-0.115575,-0.0514034,-7.77116,-809.374,-785.169,51.7594
5596,0,,,,,,,-0.283599,-0.189293,-9.30657,-808.544,-785.652,51.0449
5597,0,,,,,,,-0.257655,-0.140648,-9.30024,-808.433,-785.333,50.8612
5598,0,,,,,,,-0.305952,-0.0988794,-9.31952,-808.767,-784.639,51.0557
5599,0,,,,,,,-0.305636,-0.109951,-9.31426,-808.671,-784.743,51.4019
5600,0,,,,,,,-0.241262,-0.0817515,-9.30409,-808.322,-784.5,51.4194
5601,0,,,,,,,-0.23789,-0.143061,-9.31022,-808.53,-784.711,51.6891
5602,0,,,,,,,-0.311242,-0.175445,-9.31988,-808.882,-784.874,51.9171
5603,0,,,,,,,-0.281035,-0.142553,-9.31028,-808.64,-784.816,51.6938
5604,0,,,,,,,-0.284963,-0.0857597,-9.30816,-808.651,-784.544,51.6371
5605,0,,,,,,,-0.300354,-0.118855,-9.31266,-808.829,-784.566,51.9106
5606,0,,,,,,,-0.286029,-0.0899106,-9.30751,-808.742,-784.405,52.0923
5607,0,,,,,,,-0.26474,-0.0803397,-9.30487,-808.703,-784.338,52.0651
5608,0,,,,,,,-0.24831,-0.0633498,-9.3046,-808.729,-784.139,51.9622
5609,0,,,,,,,-0.252619,-0.0574647,-9.30038,-808.674,-784.177,51.9819
5610,0,,,,,,,-0.244469,-0.0511924,-9.30284,-808.703,-784.022,51.9519
5611,0,,,,,,,-0.267694,-0.0563206,-9.30026,-808.806,-784.149,51.951
5612,0,,,,,,,-0.266321,-0.0496061,-9.30085,-808.92,-784.147,51.8875
5613,0,,,,,,,-0.280332,-0.0459707,-9.29968,-808.991,-784.25,51.9037
5614,0,,,,,,,-0.456287,0.191903,-9.28139,-808.79,-784.511,51.0772
5615,0,,,,,,,-0.371803,0.205979,-9.27544,-808.411,-784.132,51.2309
5616,0,,,,,,,-0.382895,0.209316,-9.275,-808.418,-784.102,51.1814
5617,0,,,,,,,-0.367184,0.175468,-9.27808,-808.348,-783.958,51.2941
5618,0,,,,,,,-0.349005,0.155194,-9.28108,-808.347,-784.007,51.3044
5619,0,,,,,,,-0.344074,0.145142,-9.2827,-808.292,-784.014,51.6161
5620,0,,,,,,,-0.315581,0.127988,-9.28494,-808.295,-784.137,51.6156
5621,0,,,,,,,-0.325465,0.132015,-9.2877,-808.318,-784.03,51.5985
5622,0,,,,,,,-0.3031,0.100596,-9.28836,-808.265,-784.006,51.6144
5623,0,,,,,,,-0.303999,0.0840966,-9.29327,-808.349,-783.886,51.7422
5624,0,,,,,,,-0.315595,0.119609,-9.29467,-808.379,-783.827,51.7142
5625,0,,,,,,,-0.282766,0.0507459,-9.30357,-808.312,-784.001,52.001
5626,0,,,,,,,-0.267976,0.0510418,-9.30617,-808.248,-783.944,51.9795
5627,0,,,,,,,-0.304005,0.0897957,-9.30632,-808.208,-783.761,51.7469
5628,0,,,,,,,-0.269993,0.0527326,-9.30926,-808.007,-783.744,51.7946
5629,0,,,,,,,-0.281145,0.0536229,-9.31105,-807.952,-783.602,51.7786
5630,0,,,,,,,-0.277903,0.0683125,-9.30908,-807.888,-783.545,51.7639
5631,0,,,,,,,-0.259406,0.0493711,-9.31293,-807.813,-783.657,51.86
5632,0,,,,,,,-0.246417,0.0383313,-9.31342,-807.767,-783.634,52.0345
5633,0,,,,,,,-0.254124,0.0456028,-9.31445,-807.765,-783.754,52.0385
5634,0,,,,,,,-0.243145,0.0474562,-9.31397,-807.787,-783.641,51.9346
5635,0,,,,,,,-0.249187,0.0612657,-9.31444,-807.785,-783.349,51.8745
5636,0,,,,,,,-0.244661,0.0469812,-9.31691,-807.824,-783.436,51.9224
5637,0,,,,,,,-0.245844,0.0448544,-9.31607,-807.765,-783.533,51.8784
5638,0,,,,,,,-0.737728,0.378681,-6.08442,-806.7,-784.513,51.1746
5639,0,,,,,,,-0.673674,0.467142,-6.08759,-806.681,-784.689,50.9654
5640,0,,,,,,,-0.796686,0.412843,-6.07453,-806.693,-784.475,50.9451
5641,0,,,,,,,-0.774917,0.405336,-6.07978,-806.647,-784.516,50.9007
5642,0,,,,,,,1.40698,2.07505,-5.60223,-806.07,-785.1,50.9972
5643,0,,,,,,,2.51658,2.71121,-4.87522,-806.261,-785.244,51.1072
5644,0,,,,,,,1.29975,1.81402,-5.72366,-806.166,-784.997,51.6305
5645,0,,,,,,,-0.289093,0.516949,-6.12484,-806.115,-784.983,51.4486
5646,0,,,,,,,-0.574686,0.139728,-6.12906,-806.62,-784.667,51.2607
5647,0,,,,,,,-0.995831,-0.20248,-6.07598,-806.655,-784.568,51.2434
5648,0,,,,,,,-1.35887,-0.517662,-5.98784,-806.699,-784.423,51.2756
5649,0,,,,,,,-1.61704,-0.846868,-5.88779,-806.729,-784.549,51.225
5650,0,,,,,,,-0.00942377,-0.0689872,-3.01832,-807.962,-784.716,50.4806
5651,0,,,,,,,-0.00674328,-0.0660955,-3.01173,-807.819,-784.691,50.4908
5652,0,,,,,,,0.00811441,-0.0764959,-3.00727,-807.687,-784.82,50.3471
5653,0,,,,,,,-0.0290396,-0.0439097,-3.01285,-807.892,-784.483,50.5316
5654,0,,,,,,,-0.0173279,-0.0511415,-3.0092,-807.852,-784.551,50.4719
5655,0,,,,,,,-0.0419641,-0.0293878,-3.01221,-808.023,-784.193,50.8215
5656,0,,,,,,,-0.0509825,-0.0175275,-3.01121,-808.099,-784.088,51.0264
5657,0,,,,,,,-0.0534509,-0.00841502,-3.00862,-808.081,-784.124,51.0827
5658,0,,,,,,,-0.0668499,-0.000350645,-3.01396,-808.164,-783.996,51.3062
